isWon,        total_diff,        break_pos1,        break_pos2,        break_pos3,        break_pos4,        win_in_set,        cur_diff,         ace,        utc_fore,        utc_back,        break_racial,        dis_total,        dis_lstgame,        dis_lst3pts,        dis_lstpt,        rallycnt
0,-16,0,0,2,0,2,1,0,0,0,0.258389,7196.16,23.679,23.679,3.324,2
1,-15,0,0,3,0,2,0,0,1,0,0.258389,7218.07,45.586,36.329,21.907,7
1,-14,0,0,4,0,2,1,0,0,0,0.258389,7221.42,48.939,28.584,3.353,1
0,-13,0,0,0,0,3,0,0,0,0,0.257525,7238.96,0.0,42.799,17.539,4
1,-12,0,0,0,0,3,1,0,0,0,0.26,7254.9,15.943,36.835,15.943,4
1,-11,0,0,0,0,3,2,0,0,0,0.262458,7278.28,39.318,56.857,23.375,6
0,-12,0,0,0,0,3,3,0,0,0,0.261589,7294.39,55.43,55.43,16.112,5
0,-13,0,0,0,0,3,2,0,0,0,0.260726,7318.33,79.368,63.425,23.938,7
0,-14,0,0,0,0,3,1,0,0,0,0.259868,7318.75,79.79,40.472,0.422,1
0,-15,0,0,0,0,3,0,0,0,0,0.259016,7330.4,91.443,36.013,11.653,3
1,-14,0,0,0,0,3,-1,0,0,0,0.261438,7349.32,110.361,30.993,18.918,4
1,-13,0,0,0,0,3,0,0,0,0,0.263844,7360.18,121.22,41.43,10.859,2
0,-14,0,0,0,0,3,1,0,0,0,0.262987,7387.73,148.77,57.327,27.55,5
1,-13,0,0,0,0,3,0,0,0,0,0.265372,7408.11,169.153,58.792,20.383,2
0,-14,0,0,0,0,3,1,0,0,0,0.264516,7428.9,189.94,68.72,20.787,5
0,-15,0,0,0,0,3,0,0,0,0,0.263666,7435.61,196.655,47.885,6.715,1
1,-14,0,0,0,0,3,-1,0,0,0,0.266026,7450.75,211.794,42.641,15.139,4
0,-15,0,0,0,0,3,0,0,0,0,0.265176,7459.0,220.044,30.104,8.25,1
0,-16,0,0,0,0,3,-1,0,0,0,0.264331,7473.38,234.421,37.766,14.377,1
0,-17,0,0,0,0,3,0,0,0,0,0.264331,7481.71,0.0,30.959,8.332,4
1,-16,0,0,0,1,3,-1,1,0,0,0.264331,7482.35,0.635,23.344,0.635,1
0,-17,0,0,0,1,3,0,0,0,0,0.264331,7503.38,21.669,30.001,21.034,6
1,-16,0,0,0,2,3,-1,0,0,0,0.264331,7516.39,34.676,34.676,13.007,3
0,-17,0,0,0,2,3,0,0,0,0,0.264331,7546.09,64.379,63.744,29.703,6
0,-18,0,0,0,2,3,-1,0,0,0,0.264331,7571.55,89.842,68.173,25.463,8
0,-19,0,0,0,0,3,0,0,0,0,0.263492,7605.18,0.0,88.789,33.623,3
0,-20,0,0,0,0,3,-1,0,0,0,0.262658,7628.59,23.417,82.503,23.417,5
1,-19,0,0,0,0,3,-2,0,0,0,0.264984,7649.65,44.474,78.097,21.057,2
1,-18,0,0,0,0,3,-1,0,0,0,0.267296,7658.74,53.567,53.567,9.093,2
0,-19,0,0,0,0,3,0,0,0,0,0.266458,7743.82,138.642,115.225,85.075,11
0,-20,0,0,0,0,3,-1,0,0,0,0.265625,7752.41,147.23,102.756,8.588,1
0,-19,0,0,0,0,3,0,1,0,0,0.265625,7753.14,0.0,94.4,0.737,1
0,-20,0,0,0,0,3,1,0,0,0,0.265625,7760.56,7.42,16.745,7.42,2
0,-21,0,0,0,0,3,0,0,0,0,0.265625,7771.01,17.87,18.607,10.45,4
1,-20,0,0,0,1,3,-1,0,0,0,0.265625,7782.37,29.231,29.231,11.361,3
0,-21,0,0,0,1,3,0,0,0,0,0.265625,7811.33,58.185,50.765,28.954,6
1,-20,0,0,0,2,3,-1,0,0,0,0.265625,7815.87,62.729,44.859,4.544,1
1,-19,0,0,0,3,3,0,0,1,0,0.265625,7822.28,69.136,39.905,6.407,3
1,-18,0,0,0,4,3,1,1,0,0,0.265625,7825.36,72.22,14.035,3.084,1
0,-19,0,0,0,0,4,0,0,0,0,0.264798,7836.78,0.0,20.91,11.419,3
0,-20,0,0,0,0,4,-1,0,0,0,0.263975,7853.81,17.032,31.535,17.032,5
1,-19,0,0,0,0,4,-2,0,0,0,0.266254,7873.23,36.449,47.868,19.417,4
0,-20,0,0,0,0,4,-1,0,0,0,0.265432,7874.2,37.415,37.415,0.966,1
0,-21,0,0,0,0,4,-2,0,0,0,0.264615,7876.31,39.527,22.495,2.112,1
0,-22,0,0,0,0,4,0,0,0,0,0.264615,7901.89,0.0,28.663,25.585,8
1,-21,1,0,0,0,0,-1,1,0,0,0.264615,7906.01,4.12,31.817,4.12,1
1,-20,2,0,0,0,0,0,0,0,0,0.264615,7907.28,5.382,30.967,1.262,1
0,-21,2,0,0,0,0,1,0,0,0,0.264615,7914.01,12.121,12.121,6.739,2
0,-22,2,0,0,0,0,0,0,0,0,0.264615,7957.34,55.447,51.327,43.326,10
1,-21,3,0,0,0,0,-1,0,0,0,0.264615,7968.38,66.489,61.107,11.042,3
0,-22,3,0,0,0,0,0,0,0,0,0.264615,7969.72,67.828,55.707,1.339,0
1,-21,4,0,0,0,0,-1,0,0,0,0.264615,7977.85,75.953,20.506,8.125,3
0,-22,4,0,0,0,0,0,0,0,0,0.264615,7985.0,83.111,16.622,7.158,0
1,-21,5,0,0,0,0,-1,0,0,0,0.264615,7992.01,90.118,22.29,7.007,3
1,-20,6,0,0,0,0,0,0,0,0,0.264615,8006.5,104.61,28.657,14.492,3
1,-19,7,0,0,0,0,1,0,0,0,0.264615,8020.98,119.088,35.977,14.478,3
0,-20,0,0,0,0,1,0,0,0,0,0.263804,8046.88,0.0,54.87,25.9,3
1,-19,0,0,0,0,1,-1,0,0,0,0.266055,8076.37,29.488,69.866,29.488,6
0,-20,0,0,0,0,1,0,0,0,0,0.265244,8100.13,53.253,79.153,23.765,3
0,-21,0,0,0,0,1,-1,0,0,0,0.264438,8107.24,60.363,60.363,7.11,1
0,-22,0,0,0,0,1,-2,0,0,0,0.263636,8129.68,82.8,53.312,22.437,5
0,-23,0,0,0,0,1,0,0,0,0,0.263636,8133.47,0.0,33.335,3.788,2
1,-22,0,1,0,0,1,-1,0,0,0,0.263636,8202.58,69.109,95.334,69.109,21
1,-21,0,2,0,0,1,0,1,0,0,0.263636,8203.31,69.836,73.624,0.727,1
1,-20,0,3,0,0,1,1,0,0,0,0.263636,8206.45,72.978,72.978,3.142,1
1,-19,0,4,0,0,1,2,0,1,0,0.263636,8214.16,80.688,11.579,7.71,3
0,-18,0,0,0,0,2,0,0,0,0,0.26284,8224.74,0.0,21.438,10.586,2
0,-19,0,0,0,0,2,1,0,0,0,0.262048,8237.86,13.116,31.412,13.116,3
0,-20,0,0,0,0,2,0,0,0,0,0.261261,8250.27,25.524,36.11,12.408,3
0,-21,0,0,0,0,2,-1,0,0,0,0.260479,8324.57,99.828,99.828,74.304,13
1,-20,0,0,0,0,2,-2,0,0,0,0.262687,8332.74,107.994,94.878,8.166,2
1,-19,0,0,0,0,2,-1,0,0,0,0.264881,8350.41,125.669,100.145,17.675,2
1,-18,0,0,0,0,2,0,0,0,0,0.267062,8379.19,154.446,54.618,28.777,6
1,-17,0,0,0,0,2,1,0,0,0,0.269231,8388.91,164.17,56.176,9.724,2
0,-16,0,0,0,0,3,0,0,0,0,0.269231,8421.87,0.0,71.458,32.957,9
0,-17,0,0,0,0,3,1,0,0,0,0.269231,8436.07,14.2,56.881,14.2,4
1,-16,0,0,1,0,3,0,0,0,0,0.269231,8450.3,28.43,61.387,14.23,3
1,-15,0,0,2,0,3,1,0,0,0,0.269231,8452.67,30.798,30.798,2.368,1
1,-14,0,0,3,0,3,2,1,0,0,0.269231,8457.58,35.705,21.505,4.907,1
0,-13,0,0,0,0,4,0,0,0,0,0.268437,8483.93,0.0,33.632,26.357,4
0,-14,0,0,0,0,4,1,0,0,0,0.267647,8497.86,13.93,45.194,13.93,3
0,-15,0,0,0,0,4,0,0,0,0,0.266862,8515.59,31.661,58.018,17.731,5
1,-14,0,0,0,0,4,-1,0,0,0,0.269006,8531.31,47.374,47.374,15.713,4
0,-15,0,0,0,0,4,0,0,0,0,0.268222,8538.55,54.622,40.692,7.248,1
0,-16,0,0,0,0,4,-1,0,0,0,0.267442,8543.01,59.076,27.415,4.454,1
0,-15,0,0,0,0,4,0,0,0,1,0.267442,8549.39,0.0,18.084,6.382,3
1,-14,0,0,0,1,4,1,0,0,0,0.267442,8561.88,12.486,23.322,12.486,3
0,-15,0,0,0,1,4,2,0,0,0,0.267442,8569.31,19.924,26.306,7.438,2
1,-14,0,0,0,2,4,1,0,0,1,0.267442,8577.73,28.342,28.342,8.418,3
1,-13,0,0,0,3,4,2,0,1,0,0.267442,8608.25,58.862,46.376,30.52,9
0,-14,0,0,0,0,5,0,0,0,0,0.266667,8610.46,0.0,41.149,2.211,1
1,-13,0,0,0,0,5,-1,0,0,0,0.268786,8612.56,2.092,34.823,2.092,0
0,-14,0,0,0,0,5,0,0,0,0,0.268012,8612.64,2.174,4.385,0.082,1
0,-15,0,0,0,0,5,-1,0,0,0,0.267241,8619.78,9.317,9.317,7.143,3
0,-16,0,0,0,0,5,-2,0,0,0,0.266476,8628.93,18.47,16.378,9.153,3
0,-15,0,0,0,0,5,0,0,0,0,0.266476,8633.26,0.0,20.627,4.331,1
1,-14,0,0,0,1,5,1,0,0,0,0.266476,8672.27,39.003,52.487,39.003,9
1,-13,0,0,0,2,5,2,0,0,0,0.266476,8675.6,42.339,46.67,3.336,1
0,-14,0,0,0,2,5,3,0,0,0,0.266476,8680.56,47.3,47.3,4.961,0
0,-15,0,0,0,2,5,2,0,0,0,0.266476,8683.96,50.699,11.696,3.399,2
0,-16,0,0,0,2,5,1,0,0,0,0.266476,8711.6,78.336,35.997,27.637,8
1,-15,0,0,0,3,5,0,0,1,0,0.266476,8719.04,85.777,38.477,7.441,3
1,-14,0,0,0,4,5,1,0,1,0,0.266476,8747.61,114.343,63.644,28.566,5
0,-15,0,0,0,0,6,0,0,0,0,0.265714,8799.46,0.0,87.858,51.851,9
1,-14,0,0,0,0,0,-1,0,0,0,0.267806,8811.17,11.716,92.133,11.716,2
0,-15,0,0,0,0,0,0,0,0,0,0.267045,8819.66,20.201,72.052,8.485,3
1,-14,0,0,0,0,0,-1,0,0,0,0.269122,8827.74,28.28,28.28,8.079,2
1,-13,0,0,0,0,0,0,0,0,0,0.271186,8844.77,45.311,33.595,17.031,4
0,-14,0,0,0,0,0,1,0,0,0,0.270423,8863.7,64.242,44.041,18.931,5
0,-15,0,0,0,0,0,0,0,0,0,0.269663,8899.24,99.786,71.506,35.544,9
0,-16,0,0,0,0,0,-1,0,0,0,0.268908,8916.59,117.13,71.819,17.344,3
0,-17,0,0,0,0,0,0,0,0,0,0.268908,8922.52,0.0,58.816,5.928,2
1,-16,1,0,0,0,0,-1,0,1,0,0.268908,8927.35,4.838,28.11,4.838,3
0,-17,1,0,0,0,0,0,0,0,0,0.268908,8928.3,5.781,11.709,0.943,0
1,-16,2,0,0,0,0,-1,0,1,0,0.268908,8932.81,10.298,10.298,4.517,3
0,-17,2,0,0,0,0,0,0,0,0,0.268908,8943.92,21.402,16.564,11.104,4
0,-18,2,0,0,0,0,-1,0,0,0,0.268908,8952.64,30.12,24.339,8.718,2
0,-19,0,0,0,0,0,0,0,0,0,0.268156,8962.12,0.0,29.31,9.488,1
0,-20,0,0,0,0,0,-1,0,0,0,0.267409,8987.37,25.248,43.454,25.248,5
0,-21,0,0,0,0,0,-2,0,0,0,0.266667,8995.33,33.204,42.692,7.956,1
0,-22,0,0,0,0,0,-3,0,0,0,0.265928,9001.29,39.161,39.161,5.957,1
0,-21,0,0,0,0,0,0,0,0,0,0.265928,9007.57,0.0,20.195,6.282,3
1,-20,0,1,0,0,0,1,0,0,0,0.265928,9012.23,4.661,16.9,4.661,1
0,-21,0,1,0,0,0,2,0,0,0,0.265928,9020.26,12.694,18.976,8.033,4
1,-20,0,2,0,0,0,1,0,0,0,0.265928,9024.2,16.631,16.631,3.937,1
1,-19,0,3,0,0,0,2,1,0,0,0.265928,9025.35,17.784,13.123,1.153,1
0,-20,0,0,0,0,1,0,0,0,0,0.265193,9043.21,0.0,22.948,17.858,3
0,-21,0,0,0,0,1,-1,0,0,0,0.264463,9078.57,35.365,54.376,35.365,9
0,-22,0,0,0,0,1,-2,0,0,0,0.263736,9080.23,37.017,54.875,1.652,1
0,-23,0,0,0,0,1,-3,0,0,0,0.263014,9120.41,77.2,77.2,40.183,11
0,-22,0,0,0,0,1,0,0,0,0,0.263014,9129.03,0.0,50.451,8.616,3
1,-21,0,0,1,0,1,1,0,0,0,0.263014,9160.94,31.917,80.716,31.917,9
1,-20,0,0,2,0,1,2,0,0,0,0.263014,9162.21,33.182,41.798,1.265,1
0,-21,0,0,2,0,1,3,0,0,0,0.263014,9164.43,35.407,35.407,2.225,0
1,-20,0,0,3,0,1,2,0,0,1,0.263014,9171.28,42.254,10.337,6.847,3
0,-21,0,0,0,0,2,0,0,0,0,0.262295,9286.28,0.0,124.071,114.999,17
0,-22,0,0,0,0,2,-1,0,0,0,0.26158,9289.63,3.352,125.198,3.352,1
0,-23,0,0,0,0,2,-2,0,0,0,0.26087,9300.51,14.232,129.231,10.88,3
0,-24,0,0,0,0,2,-3,0,0,0,0.260163,9302.33,16.055,16.055,1.823,1
0,-23,0,0,0,0,2,0,0,0,0,0.260163,9309.29,0.0,19.659,6.956,1
1,-22,0,0,0,1,2,1,0,0,0,0.260163,9318.58,9.292,18.071,9.292,3
1,-21,0,0,0,2,2,2,1,0,0,0.260163,9319.32,10.028,16.984,0.736,1
0,-22,0,0,0,2,2,3,0,0,0,0.260163,9330.64,21.353,21.353,11.325,2
1,-21,0,0,0,3,2,2,0,0,0,0.260163,9342.54,33.255,23.963,11.902,3
0,-22,0,0,0,0,3,0,0,0,0,0.259459,9357.1,0.0,37.78,14.553,1
1,-21,0,0,0,0,3,-1,0,0,0,0.261456,9405.59,48.488,74.943,48.488,10
0,-22,0,0,0,0,3,0,0,0,0,0.260753,9426.3,69.198,83.751,20.71,1
0,-23,0,0,0,0,3,-1,0,0,0,0.260054,9427.35,70.254,70.254,1.056,1
0,-24,0,0,0,0,3,-2,0,0,0,0.259358,9436.51,79.41,30.922,9.156,3
0,1,0,0,0,0,0,0,0,0,0,0.0,13.401,0.0,13.401,13.401,4
0,0,0,0,0,0,0,1,0,0,0,0.0,16.936,3.535,16.936,3.535,1
0,-1,0,0,0,0,0,0,0,0,0,0.0,30.671,17.27,30.671,13.735,3
0,-2,0,0,0,0,0,-1,0,0,0,0.0,34.597,21.196,21.196,3.926,1
0,-3,0,0,0,0,0,-2,0,0,0,0.0,35.564,22.163,18.628,0.967,1
0,-2,0,0,0,0,0,0,0,0,0,0.0,40.385,0.0,9.714,4.821,1
1,-1,1,0,0,0,0,1,0,0,0,0.0,62.142,21.757,27.545,21.757,5
0,-2,1,0,0,0,0,2,0,0,0,0.0,98.062,57.677,62.498,35.92,10
1,-1,2,0,0,0,0,1,0,0,0,0.0,98.987,58.602,58.602,0.925,1
1,0,3,0,0,0,0,2,1,0,0,0.0,101.017,60.632,38.875,2.03,1
0,-1,0,0,0,0,1,0,0,0,0,0.0,108.971,0.0,10.909,7.954,1
0,-2,0,0,0,0,1,-1,0,0,0,0.0,134.927,25.956,35.94,25.956,7
1,-1,0,0,0,0,1,-2,0,0,0,0.125,139.797,30.826,38.78,4.87,2
0,-2,0,0,0,0,1,-1,0,0,0,0.111111,147.59,38.619,38.619,7.793,3
0,-3,0,0,0,0,1,-2,0,0,0,0.1,156.847,47.876,21.92,9.257,3
0,-2,0,0,0,0,1,0,0,0,0,0.1,202.637,0.0,62.84,45.79,9
1,-1,0,1,0,0,1,1,0,0,0,0.1,208.267,5.63,60.677,5.63,1
1,0,0,2,0,0,1,2,1,0,0,0.1,209.529,6.892,52.682,1.262,1
1,1,0,3,0,0,1,3,0,0,0,0.1,217.208,14.571,14.571,7.679,1
0,0,0,0,0,0,2,0,0,0,0,0.0909091,248.522,0.0,40.255,31.314,0
0,-1,0,0,0,0,2,-1,0,0,0,0.0833333,264.08,15.558,54.551,15.558,5
0,-2,0,0,0,0,2,-2,0,0,0,0.0769231,265.226,16.704,48.018,1.146,1
1,-1,0,0,0,0,2,-3,0,0,0,0.142857,291.187,42.665,42.665,25.961,8
0,-2,0,0,0,0,2,-2,0,0,0,0.133333,312.672,64.15,48.592,21.485,5
0,-1,0,0,0,0,2,0,0,0,0,0.133333,312.672,0.0,47.446,0.0,0
1,0,0,0,1,0,2,1,0,0,0,0.133333,356.469,43.797,65.282,43.797,13
1,1,0,0,2,0,2,2,0,0,0,0.133333,403.532,90.86,90.86,47.063,9
1,2,0,0,3,0,2,3,0,0,0,0.133333,413.51,100.838,100.838,9.978,3
0,1,0,0,0,0,3,0,0,0,0,0.125,413.51,0.0,57.041,0.0,1
0,0,0,0,0,0,3,-1,0,0,0,0.117647,414.806,1.296,11.274,1.296,1
0,-1,0,0,0,0,3,-2,0,0,0,0.111111,415.905,2.395,2.395,1.099,1
1,0,0,0,0,0,3,-3,0,0,0,0.157895,442.611,29.101,29.101,26.706,6
0,-1,0,0,0,0,3,-2,0,0,0,0.15,443.819,30.309,29.013,1.208,1
0,-2,0,0,0,0,3,0,0,0,0,0.15,443.819,0.0,27.914,0.0,0
0,-3,0,0,0,0,3,-1,0,0,0,0.15,486.026,42.207,43.415,42.207,12
1,-2,0,0,0,1,3,-2,0,0,0,0.15,500.848,57.029,57.029,14.822,3
1,-1,0,0,0,2,3,-1,0,0,0,0.15,524.584,80.765,80.765,23.736,7
0,-2,0,0,0,2,3,0,0,0,0,0.15,542.396,98.577,56.37,17.812,4
1,-1,0,0,0,3,3,-1,1,0,0,0.15,543.691,99.872,42.843,1.295,1
0,-2,0,0,0,3,3,0,0,0,0,0.15,568.746,124.927,44.162,25.055,8
1,-1,0,0,0,4,3,-1,0,0,0,0.15,590.202,146.383,47.806,21.456,5
1,0,0,0,0,5,3,0,0,0,0,0.15,595.56,151.741,51.869,5.358,1
1,1,0,0,0,6,3,1,0,0,0,0.15,599.616,155.797,30.87,4.056,1
0,0,0,0,0,0,4,0,0,0,0,0.142857,601.124,0.0,10.922,1.508,1
1,1,0,0,0,0,4,-1,0,0,0,0.181818,602.299,1.175,6.739,1.175,0
1,2,0,0,0,0,4,0,0,1,0,0.217391,632.429,31.305,32.813,30.13,8
0,1,0,0,0,0,4,1,0,0,0,0.208333,633.643,32.519,32.519,1.214,1
0,0,0,0,0,0,4,0,0,0,0,0.2,634.728,33.604,32.429,1.085,1
0,-1,0,0,0,0,4,-1,0,0,0,0.192308,644.606,43.482,12.177,9.878,3
0,-2,0,0,0,0,4,0,0,0,0,0.192308,686.212,0.0,52.569,41.606,12
1,-1,0,0,0,1,4,-1,0,0,1,0.192308,699.968,13.756,65.24,13.756,5
1,0,0,0,0,2,4,0,0,0,0,0.192308,712.629,26.417,68.023,12.661,3
1,1,0,0,0,3,4,1,0,0,0,0.192308,738.0,51.788,51.788,25.371,7
1,2,0,0,0,4,4,2,0,0,0,0.192308,740.87,54.658,40.902,2.87,1
0,1,0,0,0,0,5,0,0,0,0,0.185185,753.119,0.0,40.49,12.249,1
0,0,0,0,0,0,5,-1,0,0,0,0.178571,757.426,4.307,19.426,4.307,1
0,-1,0,0,0,0,5,-2,0,0,0,0.172414,762.328,9.209,21.458,4.902,1
0,-2,0,0,0,0,5,-3,0,0,0,0.166667,763.445,10.326,10.326,1.117,1
0,-1,0,0,0,0,5,0,0,0,0,0.166667,763.676,0.0,6.25,0.231,1
1,0,0,0,0,1,5,1,0,0,0,0.166667,780.629,16.953,18.301,16.953,5
1,1,0,0,0,2,5,2,0,0,0,0.166667,784.583,20.907,21.138,3.954,1
0,0,0,0,0,2,5,3,0,0,0,0.166667,798.631,34.955,34.955,14.048,4
1,1,0,0,0,3,5,2,0,0,0,0.166667,808.218,44.542,27.589,9.587,1
0,0,0,0,0,0,6,0,0,0,0,0.16129,818.658,0.0,34.075,10.44,3
1,1,0,0,0,1,6,-1,0,0,1,0.16129,831.149,12.491,32.518,12.491,3
0,0,0,0,0,1,6,0,0,0,0,0.16129,852.562,33.904,44.344,21.413,8
1,1,0,0,0,1,6,-1,0,0,0,0.1875,894.511,75.853,75.853,41.949,12
0,0,0,0,0,1,6,0,0,0,0,0.181818,909.062,90.404,77.913,14.551,5
1,1,0,0,0,2,6,-1,0,0,0,0.181818,915.488,96.83,62.926,6.426,3
0,0,0,0,0,2,6,0,0,0,0,0.181818,960.192,141.534,65.681,44.704,12
0,-1,0,0,0,2,6,-1,0,0,0,0.176471,964.958,146.3,55.896,4.766,1
0,-2,0,0,0,2,6,-2,0,0,0,0.171429,976.165,157.507,60.677,11.207,3
1,-1,0,0,0,3,6,-3,0,0,0,0.171429,978.312,159.654,18.12,2.147,0
1,0,0,0,0,4,6,-2,0,0,0,0.171429,987.715,169.057,22.757,9.403,3
0,-1,0,0,0,4,6,-1,0,0,0,0.166667,1000.74,182.08,24.573,13.023,3
0,0,0,0,0,0,6,0,0,0,0,0.166667,1016.14,0.0,37.828,15.402,3
1,1,1,0,0,0,0,1,0,0,0,0.166667,1021.85,5.712,34.137,5.712,1
0,0,1,0,0,0,0,2,0,0,0,0.166667,1050.52,34.38,49.782,28.668,6
1,1,2,0,0,0,0,1,0,0,1,0.166667,1072.68,56.544,56.544,22.164,7
0,0,2,0,0,0,0,2,0,0,0,0.166667,1076.61,60.468,54.756,3.924,2
1,1,3,0,0,0,0,1,0,1,0,0.166667,1086.64,70.504,36.124,10.036,3
0,0,0,0,0,0,1,0,0,0,0,0.162162,1087.9,0.0,15.218,1.258,1
0,-1,0,0,0,0,1,-1,0,0,0,0.157895,1120.12,32.215,43.509,32.215,5
1,0,0,0,0,0,1,-2,0,0,0,0.179487,1147.26,59.358,60.616,27.143,8
0,-1,0,0,0,0,1,-1,0,0,0,0.175,1152.62,64.723,64.723,5.365,1
0,-2,0,0,0,0,1,-2,0,0,0,0.170732,1174.4,86.5,54.285,21.777,5
0,-3,0,0,0,0,1,0,0,0,0,0.170732,1213.15,0.0,65.89,38.748,14
0,-4,0,0,0,0,1,-1,0,0,0,0.170732,1229.73,16.582,77.107,16.582,4
1,-3,0,1,0,0,1,-2,0,0,0,0.170732,1245.89,32.737,71.485,16.155,5
0,-4,0,1,0,0,1,-1,0,0,0,0.170732,1261.88,48.733,48.733,15.996,4
0,-5,0,1,0,0,1,-2,0,0,0,0.170732,1288.31,75.157,58.575,26.424,8
0,-4,0,0,0,0,1,0,0,0,0,0.166667,1301.82,0.0,55.929,13.509,4
0,-5,0,0,0,0,1,1,0,0,0,0.162791,1311.79,9.975,49.908,9.975,0
0,-6,0,0,0,0,1,0,0,0,0,0.159091,1312.68,10.861,24.37,0.886,1
1,-5,0,0,0,0,1,-1,0,0,0,0.177778,1322.23,20.409,20.409,9.548,2
0,-6,0,0,0,0,1,0,0,0,0,0.173913,1339.55,37.734,27.759,17.325,5
0,-7,0,0,0,0,1,-1,0,0,0,0.170213,1347.8,45.984,35.123,8.25,3
0,-8,0,0,0,0,1,0,0,0,0,0.170213,1349.0,0.0,26.777,1.202,0
1,-7,0,0,1,0,1,-1,0,0,0,0.170213,1360.81,11.808,21.26,11.808,3
1,-6,0,0,2,0,1,0,0,0,0,0.170213,1365.77,16.769,17.971,4.961,1
1,-5,0,0,3,0,1,1,0,0,0,0.170213,1366.82,17.814,17.814,1.045,1
1,-4,0,0,4,0,1,2,0,0,0,0.170213,1386.49,37.489,25.681,19.675,5
0,-3,0,0,0,0,2,0,0,0,1,0.166667,1414.14,0.0,48.371,27.651,8
1,-2,0,0,0,0,2,1,0,0,0,0.183673,1451.91,37.77,85.096,37.77,10
0,-3,0,0,0,0,2,2,0,0,0,0.18,1459.69,45.549,73.2,7.779,3
0,-4,0,0,0,0,2,1,0,0,0,0.176471,1465.23,51.083,51.083,5.534,1
0,-5,0,0,0,0,2,0,0,0,0,0.173077,1466.34,52.202,14.432,1.119,1
0,-6,0,0,0,0,2,-1,0,0,0,0.169811,1470.46,56.313,10.764,4.111,1
0,-5,0,0,0,0,2,0,0,0,0,0.169811,1481.05,0.0,15.826,10.596,3
0,-6,0,0,0,0,2,1,0,0,0,0.169811,1483.38,2.331,17.038,2.331,0
1,-5,0,0,0,1,2,0,0,0,0,0.169811,1500.93,19.876,30.472,17.545,0
1,-4,0,0,0,2,2,1,0,0,0,0.169811,1504.68,23.633,23.633,3.757,1
1,-3,0,0,0,3,2,2,1,0,0,0.169811,1505.65,24.595,22.264,0.962,1
0,-4,0,0,0,0,3,0,0,0,0,0.166667,1506.54,0.0,5.617,0.898,1
1,-3,0,0,0,0,3,-1,0,0,1,0.181818,1533.0,26.457,28.317,26.457,8
0,-4,0,0,0,0,3,0,0,0,0,0.178571,1554.83,48.282,49.18,21.825,5
0,-5,0,0,0,0,3,-1,0,0,0,0.175439,1555.43,48.884,48.884,0.602,1
0,-6,0,0,0,0,3,-2,0,0,0,0.172414,1556.64,50.095,23.638,1.211,1
0,-5,0,0,0,0,3,0,0,1,0,0.172414,1564.52,0.0,9.692,7.879,3
1,-4,0,0,0,1,3,1,0,0,0,0.172414,1566.77,2.249,11.339,2.249,1
0,-5,0,0,0,1,3,2,0,0,0,0.172414,1576.81,12.288,20.167,10.039,4
1,-4,0,0,0,2,3,1,0,0,0,0.172414,1579.8,15.278,15.278,2.99,1
1,-3,0,0,0,3,3,2,0,0,0,0.172414,1580.54,16.019,13.77,0.741,1
0,-2,0,0,0,0,4,0,0,0,0,0.169492,1601.5,0.0,24.696,20.965,4
0,-3,0,0,0,0,4,1,0,0,0,0.166667,1602.74,1.236,22.942,1.236,1
1,-2,0,0,0,0,4,0,0,0,1,0.180328,1640.29,38.785,59.75,37.549,8
0,-3,0,0,0,0,4,1,0,0,0,0.177419,1642.98,41.474,41.474,2.689,1
0,-4,0,0,0,0,4,0,0,0,0,0.174603,1652.36,50.853,49.617,9.379,3
0,-5,0,0,0,0,4,-1,0,0,0,0.171875,1675.06,73.553,34.768,22.7,1
0,-4,0,0,0,0,4,0,0,0,0,0.171875,1682.27,0.0,39.291,7.212,3
1,-3,1,0,0,0,0,1,0,0,0,0.171875,1698.6,16.329,46.241,16.329,5
1,-2,2,0,0,0,0,2,0,0,0,0.171875,1711.29,29.021,36.233,12.692,3
0,-3,2,0,0,0,0,3,0,0,0,0.171875,1713.75,31.487,31.487,2.466,0
1,-2,3,0,0,0,0,2,0,0,1,0.171875,1720.34,38.076,21.747,6.589,3
0,-1,0,0,0,0,1,0,0,0,0,0.169231,1779.67,0.0,68.377,59.322,16
0,-2,0,0,0,0,1,1,0,0,0,0.166667,1807.4,27.738,93.649,27.738,9
0,-3,0,0,0,0,1,0,0,0,0,0.164179,1808.38,28.71,88.032,0.972,1
0,-4,0,0,0,0,1,-1,0,0,0,0.161765,1822.24,42.575,42.575,13.865,5
0,-5,0,0,0,0,1,-2,0,0,0,0.15942,1827.89,48.225,20.487,5.65,1
0,-4,0,0,0,0,1,0,0,0,0,0.15942,1835.41,0.0,27.037,7.522,1
1,-3,0,1,0,0,1,1,0,1,0,0.15942,1845.43,10.021,23.193,10.021,3
1,-2,0,2,0,0,1,2,0,0,0,0.15942,1893.53,58.118,65.64,48.097,11
1,-1,0,3,0,0,1,3,1,0,0,0.15942,1894.26,58.849,58.849,0.731,1
0,-2,0,0,0,0,2,0,0,0,0,0.157143,1900.88,0.0,55.442,6.614,1
0,-3,0,0,0,0,2,-1,0,0,0,0.15493,1925.96,25.083,32.428,25.083,3
1,-2,0,0,0,0,2,-2,0,0,0,0.166667,1934.69,33.814,40.428,8.731,2
0,-3,0,0,0,0,2,-1,0,0,0,0.164384,1939.91,39.035,39.035,5.221,1
