isWon,        total_diff,        break_pos1,        break_pos2,        break_pos3,        break_pos4,        win_in_set,        cur_diff,         ace,        utc_fore,        utc_back,        break_racial,        dis_total,        dis_lstgame,        dis_lst3pts,        dis_lstpt,        rallycnt
0,-3,0,0,0,0,6,0,0,0,0,0.328767,8192.71,0.0,36.29,14.978,4
1,-2,1,0,0,0,0,-1,0,0,0,0.328767,8203.71,11.005,32.24,11.005,3
1,-1,2,0,0,0,0,0,0,0,0,0.328767,8209.53,16.826,31.804,5.821,1
1,0,3,0,0,0,0,1,0,0,0,0.328767,8212.67,19.962,19.962,3.136,1
1,1,4,0,0,0,0,2,0,0,0,0.328767,8216.14,23.436,12.431,3.474,1
0,0,0,0,0,0,1,0,0,0,0,0.327645,8224.21,0.0,14.682,8.072,1
0,-1,0,0,0,0,1,-1,0,0,0,0.326531,8254.47,30.261,41.807,30.261,5
0,-2,0,0,0,0,1,-2,0,0,0,0.325424,8282.64,58.431,66.503,28.17,3
0,-3,0,0,0,0,1,-3,0,0,0,0.324324,8283.71,59.501,59.501,1.07,1
0,-2,0,0,0,0,1,0,0,0,0,0.324324,8288.7,0.0,34.227,4.987,1
1,-1,0,1,0,0,1,1,0,0,0,0.324324,8294.07,5.365,11.422,5.365,1
1,0,0,2,0,0,1,2,0,0,0,0.324324,8297.92,9.22,14.207,3.855,1
1,1,0,3,0,0,1,3,0,0,0,0.324324,8302.61,13.907,13.907,4.687,1
0,0,0,0,0,0,2,0,0,0,0,0.323232,8318.47,0.0,24.404,15.862,3
1,1,0,0,0,0,2,-1,0,0,0,0.325503,8329.03,10.561,31.11,10.561,2
0,0,0,0,0,0,2,0,0,0,0,0.324415,8331.2,12.728,28.59,2.167,1
1,1,0,0,0,0,2,-1,0,0,0,0.326667,8343.72,25.247,25.247,12.519,2
0,0,0,0,0,0,2,0,0,0,0,0.325581,8353.11,34.642,24.081,9.395,1
0,-1,0,0,0,0,2,-1,0,0,0,0.324503,8364.72,46.245,33.517,11.603,3
0,0,0,0,0,0,2,0,0,0,0,0.324503,8382.17,0.0,38.458,17.46,5
1,1,0,0,1,0,2,1,0,1,0,0.324503,8387.18,5.001,34.064,5.001,3
1,2,0,0,2,0,2,2,0,0,0,0.324503,8390.69,8.517,25.977,3.516,1
0,1,0,0,2,0,2,3,0,0,0,0.324503,8402.23,20.058,20.058,11.541,4
0,0,0,0,2,0,2,2,0,0,0,0.324503,8414.65,32.478,27.477,12.42,4
1,1,0,0,3,0,2,1,0,0,0,0.324503,8418.63,36.453,27.936,3.975,1
0,2,0,0,0,0,3,0,0,0,0,0.323432,8437.14,0.0,34.912,18.517,2
1,3,0,0,0,0,3,1,0,0,0,0.325658,8456.36,19.217,41.709,19.217,2
0,2,0,0,0,0,3,2,0,0,0,0.32459,8491.69,54.549,73.066,35.332,7
0,1,0,0,0,0,3,1,0,0,0,0.323529,8503.94,66.792,66.792,12.243,3
0,0,0,0,0,0,3,0,0,0,0,0.322476,8519.98,82.839,63.622,16.047,3
1,1,0,0,0,0,3,-1,0,0,0,0.324675,8545.93,108.781,54.232,25.942,6
1,2,0,0,0,0,3,0,0,0,0,0.326861,8567.47,130.328,63.536,21.547,2
0,1,0,0,0,0,3,1,0,0,0,0.325806,8643.39,206.244,123.405,75.916,9
1,2,0,0,0,0,3,0,0,0,0,0.327974,8662.33,225.181,116.4,18.937,2
0,1,0,0,0,0,3,1,0,0,0,0.326923,8675.93,238.785,108.457,13.604,3
0,0,0,0,0,0,3,0,0,0,0,0.325879,8696.74,259.591,53.347,20.806,3
1,1,0,0,0,0,3,-1,0,0,0,0.328025,8717.24,280.095,54.914,20.504,4
1,2,0,0,0,0,3,0,0,0,0,0.330159,8726.77,289.624,50.839,9.529,2
1,3,0,0,0,0,3,1,0,0,0,0.332278,8764.9,327.753,68.162,38.129,10
0,4,0,0,0,0,4,0,0,1,0,0.332278,8770.95,0.0,53.705,6.047,3
1,5,0,0,0,1,4,1,0,0,0,0.332278,8775.3,4.359,48.535,4.359,1
1,6,0,0,0,2,4,2,0,0,0,0.332278,8788.65,17.7,23.747,13.341,3
0,5,0,0,0,2,4,3,0,0,0,0.332278,8805.75,34.809,34.809,17.109,2
1,6,0,0,0,3,4,2,0,0,1,0.332278,8821.76,50.817,46.458,16.008,5
0,7,0,0,0,0,5,0,0,0,0,0.33123,8849.57,0.0,60.923,27.806,8
0,6,0,0,0,0,5,1,0,0,0,0.330189,8854.44,4.875,48.689,4.875,1
1,7,0,0,0,0,5,0,0,0,1,0.332288,8861.46,11.896,39.702,7.021,2
0,6,0,0,0,0,5,1,0,0,0,0.33125,8883.16,33.589,33.589,21.693,3
1,7,0,0,0,0,5,0,0,1,0,0.333333,8891.56,41.992,37.117,8.403,2
0,6,0,0,0,0,5,1,0,0,0,0.332298,8892.63,43.063,31.167,1.071,1
1,7,0,0,0,0,5,0,0,0,0,0.334365,8916.41,66.841,33.252,23.778,0
0,6,0,0,0,0,5,1,0,0,0,0.333333,8948.25,98.68,56.688,31.839,1
0,5,0,0,0,0,5,0,0,0,0,0.332308,8959.05,109.482,66.419,10.802,1
0,4,0,0,0,0,5,-1,0,0,0,0.331288,8967.78,118.212,51.371,8.73,3
0,5,0,0,0,0,5,0,0,0,0,0.331288,8982.85,0.0,34.598,15.066,5
1,6,0,0,0,1,5,1,0,0,0,0.331288,8994.39,11.54,35.336,11.54,3
1,7,0,0,0,2,5,2,0,0,0,0.331288,9010.99,28.147,43.213,16.607,5
0,6,0,0,0,2,5,3,0,0,0,0.331288,9033.93,51.084,51.084,22.937,6
0,5,0,0,0,2,5,2,0,0,0,0.331288,9053.92,71.07,59.53,19.986,6
1,6,0,0,0,3,5,1,1,0,0,0.331288,9054.54,71.697,43.55,0.627,1
0,1,0,0,0,0,0,0,0,0,1,0.330275,9079.91,0.0,45.981,25.368,6
0,0,0,0,0,0,0,1,0,0,0,0.329268,9096.44,16.527,42.522,16.527,5
1,1,0,0,0,0,0,0,0,0,0,0.331307,9113.95,34.037,59.405,17.51,4
0,0,0,0,0,0,0,1,0,0,0,0.330303,9155.22,75.305,75.305,41.268,9
0,-1,0,0,0,0,0,0,0,0,0,0.329305,9161.84,81.933,65.406,6.628,1
0,-2,0,0,0,0,0,-1,0,0,0,0.328313,9169.73,89.815,55.778,7.882,1
0,-1,0,0,0,0,0,0,0,0,0,0.328313,9183.58,0.0,28.36,13.85,3
0,-2,0,0,0,0,0,1,0,0,0,0.328313,9208.65,25.07,46.802,25.07,6
0,-3,0,0,0,0,0,0,0,0,0,0.328313,9241.98,58.407,72.257,33.337,6
0,-4,0,0,0,0,0,-1,0,0,0,0.328313,9258.97,75.394,75.394,16.987,4
1,-3,1,0,0,0,0,-2,0,0,0,0.328313,9263.46,79.88,54.81,4.486,1
0,-4,1,0,0,0,0,-1,0,0,0,0.328313,9292.23,108.65,50.243,28.77,8
0,-5,0,0,0,0,0,0,0,0,0,0.327327,9315.34,0.0,56.373,23.117,5
1,-4,0,0,0,0,0,-1,0,0,0,0.329341,9324.18,8.833,60.72,8.833,2
0,-5,0,0,0,0,0,0,0,0,0,0.328358,9328.1,12.758,35.875,3.925,1
0,-6,0,0,0,0,0,-1,0,0,0,0.327381,9336.02,20.68,20.68,7.922,3
1,-5,0,0,0,0,0,-2,0,0,0,0.329377,9354.39,39.05,30.217,18.37,4
1,-4,0,0,0,0,0,-1,0,0,0,0.331361,9367.55,52.205,39.447,13.155,2
1,-3,0,0,0,0,0,0,0,0,0,0.333333,9389.24,73.898,53.218,21.693,6
0,-4,0,0,0,0,0,1,0,0,0,0.332353,9429.89,114.546,75.496,40.648,9
0,-5,0,0,0,0,0,0,0,0,0,0.331378,9447.95,132.608,80.403,18.062,5
1,-4,0,0,0,0,0,-1,0,0,0,0.333333,9457.62,142.279,68.381,9.671,2
1,-3,0,0,0,0,0,0,0,0,0,0.335277,9474.03,158.682,44.136,16.403,4
1,-2,0,0,0,0,0,1,0,0,0,0.337209,9492.13,176.789,44.181,18.107,4
0,-3,0,0,0,0,1,0,0,0,0,0.337209,9504.22,0.0,46.602,12.092,2
1,-2,0,1,0,0,1,-1,0,0,0,0.337209,9525.31,21.088,51.287,21.088,5
1,-1,0,2,0,0,1,0,0,0,0,0.337209,9554.09,49.869,61.961,28.781,7
0,-2,0,2,0,0,1,1,0,0,0,0.337209,9624.28,120.054,120.054,70.185,20
0,-3,0,2,0,0,1,0,0,0,0,0.337209,9677.2,172.973,151.885,52.919,12
1,-2,0,3,0,0,1,-1,0,0,0,0.337209,9727.26,223.034,173.165,50.061,13
0,-3,0,3,0,0,1,0,0,0,0,0.337209,9770.38,266.152,146.098,43.118,6
1,-2,0,4,0,0,1,-1,0,0,0,0.337209,9783.26,279.034,106.061,12.882,3
0,-3,0,4,0,0,1,0,0,0,0,0.337209,9842.11,337.883,114.849,58.849,16
1,-2,0,5,0,0,1,-1,0,0,0,0.337209,9848.63,344.407,78.255,6.524,1
0,-3,0,5,0,0,1,0,0,0,0,0.337209,9885.73,381.504,102.47,37.097,10
1,-2,0,6,0,0,1,-1,0,0,0,0.337209,9889.26,385.037,47.154,3.533,1
1,-1,0,7,0,0,1,0,0,0,1,0.337209,9915.59,411.365,66.958,26.328,7
1,0,0,8,0,0,1,1,0,0,0,0.337209,9940.33,436.109,54.605,24.744,7
0,-1,0,0,0,0,2,0,0,0,0,0.336232,9951.86,0.0,62.598,11.526,3
0,-2,0,0,0,0,2,-1,0,0,0,0.33526,9992.04,40.179,76.449,40.179,9
0,-3,0,0,0,0,2,-2,0,0,0,0.334294,9993.3,41.445,52.971,1.266,1
1,-2,0,0,0,0,2,-3,0,1,0,0.336207,10019.6,67.773,67.773,26.328,6
0,-3,0,0,0,0,2,-2,0,0,0,0.335244,10039.6,87.723,47.544,19.95,5
0,-4,0,0,0,0,2,0,0,0,0,0.335244,10055.0,0.0,61.731,15.453,4
0,-5,0,0,0,0,2,-1,0,0,0,0.335244,10072.2,17.143,52.546,17.143,4
0,-6,0,0,0,0,2,-2,0,0,0,0.335244,10080.1,25.095,40.548,7.952,2
0,-7,0,0,0,0,2,-3,0,0,0,0.335244,10104.7,49.617,49.617,24.522,6
0,-6,0,0,0,0,2,0,0,0,0,0.334286,10128.5,0.0,56.275,23.801,6
1,-5,0,0,0,0,2,1,0,0,0,0.336182,10136.5,8.067,56.39,8.067,2
1,-4,0,0,0,0,2,2,0,0,1,0.338068,10142.0,13.518,37.319,5.451,2
1,-3,0,0,0,0,2,3,0,1,0,0.339943,10166.1,37.69,37.69,24.172,6
0,-4,0,0,0,0,3,0,0,0,0,0.339943,10174.1,0.0,37.622,7.999,2
1,-3,0,0,0,1,3,-1,0,0,0,0.339943,10178.4,4.244,36.415,4.244,1
1,-2,0,0,0,2,3,0,0,0,0,0.339943,10203.4,29.239,37.238,24.995,7
1,-1,0,0,0,3,3,1,0,0,0,0.339943,10208.2,34.078,34.078,4.839,1
1,0,0,0,0,4,3,2,0,0,0,0.339943,10214.1,39.977,35.733,5.899,1
0,1,0,0,0,0,4,0,0,0,0,0.338983,10229.1,0.0,25.676,14.938,4
0,0,0,0,0,0,4,1,0,0,0,0.338028,10255.7,26.601,47.438,26.601,7
1,1,0,0,0,0,4,0,0,0,0,0.339888,10275.5,46.475,61.413,19.874,4
1,2,0,0,0,0,4,1,0,0,0,0.341737,10300.2,71.149,71.149,24.674,6
1,3,0,0,0,0,4,2,0,0,0,0.343575,10323.2,94.137,67.536,22.988,4
0,4,0,0,0,0,5,0,0,0,0,0.343575,10339.1,0.0,63.576,15.914,5
1,5,0,0,0,1,5,1,0,0,0,0.343575,10342.5,3.409,42.311,3.409,1
1,6,0,0,0,2,5,2,0,0,0,0.343575,10349.7,10.572,26.486,7.163,1
1,7,0,0,0,3,5,3,0,0,0,0.343575,10354.1,15.039,15.039,4.467,1
0,8,0,0,0,0,6,0,0,0,0,0.342618,10372.4,0.0,29.886,18.256,4
1,9,0,0,0,0,0,1,0,0,0,0.344444,10389.0,16.56,39.283,16.56,4
0,8,0,0,0,0,0,2,0,0,0,0.34349,10412.7,40.278,58.534,23.718,7
0,7,0,0,0,0,0,1,0,0,0,0.342541,10416.8,44.441,44.441,4.163,1
1,8,0,0,0,0,0,0,0,0,0,0.344353,10440.0,67.632,51.072,23.191,6
1,9,0,0,0,0,0,1,0,0,0,0.346154,10455.1,82.678,42.4,15.046,2
0,10,0,0,0,0,1,0,0,0,0,0.346154,10458.7,0.0,41.807,3.57,1
1,11,1,0,0,0,1,1,0,1,0,0.346154,10465.6,6.983,25.599,6.983,3
1,12,2,0,0,0,1,2,0,0,0,0.346154,10470.0,11.314,14.884,4.331,1
0,11,2,0,0,0,1,3,0,0,0,0.346154,10476.9,18.266,18.266,6.952,2
0,10,2,0,0,0,1,2,0,0,0,0.346154,10495.5,36.89,29.907,18.624,6
0,9,2,0,0,0,1,1,0,0,0,0.346154,10510.4,51.738,40.424,14.848,4
0,8,2,0,0,0,1,0,0,0,0,0.346154,10513.0,54.299,36.033,2.561,0
1,9,3,0,0,0,1,-1,0,0,0,0.346154,10517.3,58.599,21.709,4.3,1
0,8,3,0,0,0,1,0,0,0,0,0.346154,10549.2,90.517,38.779,31.918,8
0,7,3,0,0,0,1,-1,0,0,0,0.346154,10606.3,147.663,93.364,57.146,10
0,6,0,0,0,0,1,0,0,0,0,0.345205,10657.5,0.0,140.225,51.161,9
0,5,0,0,0,0,1,-1,0,0,0,0.344262,10684.2,26.747,135.054,26.747,7
0,4,0,0,0,0,1,-2,0,0,0,0.343324,10708.7,51.203,102.364,24.456,5
0,3,0,0,0,0,1,-3,0,0,0,0.342391,10717.8,60.301,60.301,9.098,3
0,4,0,0,0,0,1,0,0,0,0,0.342391,10735.4,0.0,51.146,17.592,3
0,3,0,0,0,0,1,1,0,0,0,0.342391,10749.7,14.374,41.064,14.374,4
0,2,0,0,0,0,1,0,0,0,0,0.342391,10791.4,56.015,73.607,41.641,10
1,3,0,1,0,0,1,-1,0,0,1,0.342391,10818.4,83.038,83.038,27.023,7
0,2,0,1,0,0,1,0,0,0,0,0.342391,10827.8,92.443,78.069,9.405,2
0,1,0,1,0,0,1,-1,0,0,0,0.342391,10841.8,106.474,50.459,14.031,4
0,2,0,0,0,0,1,0,0,0,0,0.341463,10859.0,0.0,40.627,17.191,4
1,3,0,0,0,0,1,1,0,0,0,0.343243,10863.3,4.31,35.532,4.31,2
0,2,0,0,0,0,1,2,0,0,0,0.342318,10897.4,38.366,55.557,34.056,7
0,1,0,0,0,0,1,1,0,0,0,0.341398,10908.0,48.931,48.931,10.565,3
1,2,0,0,0,0,1,0,0,0,0,0.343164,10923.3,64.286,59.976,15.355,6
1,3,0,0,0,0,1,1,0,0,0,0.34492,10979.9,120.85,82.484,56.564,12
0,4,0,0,0,0,2,0,0,0,0,0.34492,10990.0,0.0,82.05,10.131,3
1,5,0,0,1,0,2,1,0,0,0,0.34492,11029.3,39.246,105.941,39.246,11
0,4,0,0,1,0,2,2,0,0,0,0.34492,11032.2,42.166,52.297,2.92,0
0,3,0,0,1,0,2,1,0,0,0,0.34492,11066.4,76.417,76.417,34.251,10
1,4,0,0,2,0,2,0,0,0,0,0.34492,11077.9,87.931,48.685,11.514,3
1,5,0,0,3,0,2,1,0,0,0,0.34492,11112.2,122.142,79.976,34.211,9
0,4,0,0,0,0,3,0,0,0,0,0.344,11139.5,0.0,73.098,27.373,7
1,5,0,0,0,0,3,-1,0,0,0,0.345745,11160.5,21.0,82.584,21.0,6
1,6,0,0,0,0,3,0,0,0,0,0.34748,11173.5,34.004,61.377,13.004,4
0,5,0,0,0,0,3,1,0,0,0,0.346561,11177.2,37.635,37.635,3.631,1
0,4,0,0,0,0,3,0,0,0,0,0.345646,11178.3,38.81,17.81,1.175,1
0,3,0,0,0,0,3,-1,0,0,0,0.344737,11198.9,59.325,25.321,20.515,5
0,4,0,0,0,0,3,0,0,0,0,0.344737,11205.3,0.0,28.112,6.422,1
1,5,0,0,0,1,3,1,0,0,0,0.344737,11206.3,1.042,27.979,1.042,1
0,4,0,0,0,1,3,2,0,0,0,0.344737,11210.7,5.433,11.855,4.391,0
1,5,0,0,0,2,3,1,0,0,1,0.344737,11218.6,13.31,13.31,7.877,3
1,6,0,0,0,3,3,2,0,0,0,0.344737,11223.8,18.533,17.491,5.223,1
0,7,0,0,0,0,4,0,0,0,0,0.343832,11236.2,0.0,25.491,12.391,2
0,6,0,0,0,0,4,1,0,0,0,0.342932,11252.5,16.329,33.943,16.329,5
1,7,0,0,0,0,4,0,0,0,0,0.344648,11262.8,26.636,39.027,10.307,2
0,6,0,0,0,0,4,1,0,0,0,0.34375,11278.4,42.239,42.239,15.603,5
1,7,0,0,0,0,4,0,0,0,0,0.345455,11287.3,51.095,34.766,8.856,2
1,8,0,0,0,0,4,1,0,0,0,0.34715,11304.4,68.157,41.521,17.062,4
0,9,0,0,0,0,5,0,0,0,0,0.34715,11343.0,0.0,64.522,38.604,11
1,10,0,0,0,1,5,1,0,0,0,0.34715,11355.7,12.737,68.403,12.737,3
1,11,0,0,0,2,5,2,0,0,0,0.34715,11395.8,52.819,91.423,40.082,9
0,10,0,0,0,2,5,3,0,0,0,0.34715,11397.3,54.341,54.341,1.522,0
1,11,0,0,0,3,5,2,0,0,1,0.34715,11417.6,74.629,61.892,20.288,5
0,1,0,0,0,0,0,0,0,0,0,0.0,44.308,0.0,44.308,44.308,9
1,2,1,0,0,0,0,1,1,0,0,0.0,45.59,1.282,45.59,1.282,1
1,3,2,0,0,0,0,2,0,0,1,0.0,53.321,9.013,53.321,7.731,3
0,2,2,0,0,0,0,3,0,0,0,0.0,69.91,25.602,25.602,16.589,4
1,3,3,0,0,0,0,2,0,0,0,0.0,75.884,31.576,30.294,5.974,1
0,2,0,0,0,0,1,0,0,0,0,0.0,76.436,0.0,23.115,0.552,1
0,1,0,0,0,0,1,-1,0,0,0,0.0,81.562,5.126,11.652,5.126,1
0,0,0,0,0,0,1,-2,0,0,0,0.0,86.971,10.535,11.087,5.409,1
0,-1,0,0,0,0,1,-3,0,0,0,0.0,107.218,30.782,30.782,20.247,7
0,0,0,0,0,0,1,0,0,0,0,0.0,112.868,0.0,31.306,5.65,1
1,1,0,1,0,0,1,1,0,0,0,0.0,127.26,14.392,40.289,14.392,3
0,0,0,1,0,0,1,2,0,0,0,0.0,133.74,20.872,26.522,6.48,0
1,1,0,2,0,0,1,1,0,0,0,0.0,137.834,24.966,24.966,4.094,1
1,2,0,3,0,0,1,2,0,1,0,0.0,153.289,40.421,26.029,15.455,5
0,3,0,0,0,0,2,0,0,0,0,0.0,170.389,0.0,36.649,17.1,4
1,4,0,0,0,0,2,1,0,0,0,0.142857,185.698,15.309,47.864,15.309,4
1,5,0,0,0,0,2,2,0,0,0,0.25,207.822,37.433,54.533,22.124,6
1,6,0,0,0,0,2,3,0,0,0,0.333333,220.434,50.045,50.045,12.612,2
0,5,0,0,0,0,3,0,0,0,0,0.333333,237.098,0.0,51.4,16.664,4
0,4,0,0,0,0,3,-1,0,0,0,0.333333,254.281,17.183,46.459,17.183,4
0,3,0,0,0,0,3,-2,0,0,0,0.333333,287.288,50.19,66.854,33.007,6
0,2,0,0,0,0,3,-3,0,0,0,0.333333,291.08,53.982,53.982,3.792,2
0,1,0,0,0,0,3,0,0,0,0,0.3,297.486,0.0,43.205,6.406,1
0,0,0,0,0,0,3,-1,0,0,0,0.272727,317.741,20.255,30.453,20.255,3
0,-1,0,0,0,0,3,-2,0,0,0,0.25,329.06,31.574,37.98,11.319,3
1,0,0,0,0,0,3,-3,0,0,0,0.307692,352.047,54.561,54.561,22.987,6
0,-1,0,0,0,0,3,-2,0,0,0,0.285714,386.402,88.916,68.661,34.355,5
0,0,0,0,0,0,3,0,0,0,0,0.285714,390.599,0.0,61.539,4.197,1
1,1,0,0,0,1,3,1,0,0,0,0.285714,405.525,14.926,53.478,14.926,5
1,2,0,0,0,2,3,2,0,0,0,0.285714,418.048,27.449,31.646,12.523,3
1,3,0,0,0,3,3,3,0,0,0,0.285714,421.479,30.88,30.88,3.431,1
0,2,0,0,0,0,4,0,0,0,0,0.266667,427.116,0.0,21.591,5.637,1
0,1,0,0,0,0,4,-1,0,0,0,0.25,432.647,5.531,14.599,5.531,1
0,0,0,0,0,0,4,-2,0,0,0,0.235294,437.743,10.627,16.264,5.096,1
0,-1,0,0,0,0,4,-3,0,0,0,0.222222,441.09,13.974,13.974,3.347,1
0,0,0,0,0,0,4,0,0,0,0,0.222222,449.31,0.0,16.663,8.22,1
0,-1,0,0,0,0,4,1,0,0,0,0.222222,460.193,10.883,22.45,10.883,4
1,0,0,0,0,1,4,0,0,0,0,0.222222,476.667,27.357,35.577,16.474,3
1,1,0,0,0,2,4,1,0,0,0,0.222222,494.228,44.918,44.918,17.561,5
1,2,0,0,0,3,4,2,0,0,0,0.222222,507.907,58.597,47.714,13.679,3
0,1,0,0,0,0,5,0,0,0,0,0.210526,540.029,0.0,63.362,32.122,9
0,0,0,0,0,0,5,-1,0,0,0,0.2,550.175,10.146,55.947,10.146,3
0,-1,0,0,0,0,5,-2,0,0,0,0.190476,573.083,33.054,65.176,22.908,5
0,-2,0,0,0,0,5,-3,0,0,0,0.181818,585.477,45.448,45.448,12.394,3
0,-3,0,0,0,0,5,0,0,0,0,0.181818,623.3,0.0,73.125,37.823,10
1,-2,0,0,0,1,5,-1,1,0,0,0.181818,624.44,1.14,51.357,1.14,1
0,-3,0,0,0,1,5,0,0,0,0,0.181818,636.178,12.878,50.701,11.738,4
0,-4,0,0,0,1,5,-1,0,0,0,0.181818,647.139,23.839,23.839,10.961,2
0,-5,0,0,0,1,5,-2,0,0,0,0.181818,665.645,42.345,41.205,18.506,6
0,-4,0,0,0,0,5,0,0,0,0,0.173913,677.871,0.0,41.693,12.226,2
0,-5,0,0,0,0,5,1,0,0,0,0.166667,688.945,11.074,41.806,11.074,3
1,-4,0,0,0,0,5,0,0,0,0,0.2,702.14,24.269,36.495,13.195,4
1,-3,0,0,0,0,5,1,0,0,0,0.230769,725.742,47.871,47.871,23.602,8
0,-4,0,0,0,0,5,2,0,0,0,0.222222,732.842,54.971,43.897,7.1,1
0,-5,0,0,0,0,5,1,0,0,0,0.214286,776.308,98.437,74.168,43.466,13
0,-6,0,0,0,0,5,0,0,0,0,0.206897,796.985,119.114,71.243,20.677,5
1,-5,0,0,0,0,5,-1,0,0,0,0.233333,810.323,132.452,77.481,13.338,4
1,-4,0,0,0,0,5,0,0,0,0,0.258065,825.873,148.002,49.565,15.55,4
1,-3,0,0,0,0,5,1,0,0,0,0.28125,845.855,167.984,48.87,19.982,6
0,-2,0,0,0,0,6,0,0,0,0,0.28125,849.805,0.0,39.482,3.95,1
0,-3,0,0,0,0,6,1,0,0,0,0.272727,857.184,7.379,31.311,7.379,3
1,-2,0,0,0,0,6,0,0,0,0,0.294118,881.924,32.119,36.069,24.74,8
0,-3,0,0,0,0,6,1,0,0,0,0.294118,890.112,40.307,40.307,8.188,2
1,-2,0,0,0,1,6,0,1,0,0,0.294118,893.345,43.54,36.161,3.233,1
0,-3,0,0,0,1,6,1,0,0,0,0.285714,899.567,49.762,17.643,6.222,1
1,-2,0,0,0,1,6,0,0,0,0,0.305556,908.544,58.739,18.432,8.977,2
1,-1,0,0,0,2,6,1,0,0,0,0.305556,934.259,84.454,40.914,25.715,9
1,0,0,0,0,3,6,2,0,1,0,0.305556,949.952,100.147,50.385,15.693,5
0,-1,0,0,0,3,6,3,0,0,0,0.297297,962.216,112.411,53.672,12.264,3
0,-2,0,0,0,3,6,2,0,0,0,0.289474,982.358,132.553,48.099,20.142,5
1,-1,0,0,0,4,6,1,0,0,0,0.289474,987.264,137.459,37.312,4.906,1
0,-2,0,0,0,0,7,0,0,0,0,0.282051,1000.94,0.0,38.724,13.676,1
0,-3,0,0,0,0,0,-1,0,0,0,0.275,1002.29,1.354,19.936,1.354,1
0,-4,0,0,0,0,0,-2,0,0,0,0.268293,1016.33,15.388,29.064,14.034,1
0,-5,0,0,0,0,0,-3,0,0,0,0.261905,1020.84,19.904,19.904,4.516,1
0,-6,0,0,0,0,0,0,0,0,0,0.261905,1027.98,0.0,25.689,7.139,2
0,-7,0,0,0,0,0,-1,0,0,0,0.261905,1044.72,16.736,28.391,16.736,4
0,-8,0,0,0,0,0,-2,0,0,0,0.261905,1089.98,61.997,69.136,45.261,8
1,-7,1,0,0,0,0,-3,0,0,0,0.261905,1095.83,67.845,67.845,5.848,1
1,-6,2,0,0,0,0,-2,1,0,0,0.261905,1096.9,68.917,52.181,1.072,1
1,-5,3,0,0,0,0,-1,1,0,0,0.261905,1097.82,69.833,7.836,0.916,1
1,-4,4,0,0,0,0,0,0,1,0,0.261905,1106.83,78.848,11.003,9.015,3
1,-3,5,0,0,0,0,1,0,0,0,0.261905,1119.89,91.912,22.995,13.064,3
0,-4,0,0,0,0,1,0,0,0,0,0.255814,1124.69,0.0,26.877,4.798,1
1,-3,0,0,0,0,1,-1,0,1,0,0.272727,1154.4,29.706,47.568,29.706,8
0,-4,0,0,0,0,1,0,0,0,0,0.266667,1164.08,39.391,44.189,9.685,3
0,-5,0,0,0,0,1,-1,0,0,0,0.26087,1190.57,65.88,65.88,26.489,5
1,-4,0,0,0,0,1,-2,0,0,0,0.276596,1230.42,105.73,76.024,39.85,6
1,-3,0,0,0,0,1,-1,0,0,0,0.291667,1233.04,108.35,68.959,2.62,0
0,-4,0,0,0,0,1,0,0,0,0,0.285714,1269.66,144.97,79.09,36.62,5
0,-5,0,0,0,0,1,-1,0,0,0,0.28,1290.59,165.897,60.167,20.927,5
0,-6,0,0,0,0,1,0,0,0,0,0.28,1295.75,0.0,62.709,5.162,2
1,-5,0,1,0,0,1,-1,0,1,0,0.28,1316.13,20.381,46.47,20.381,7
1,-4,0,2,0,0,1,0,0,0,0,0.28,1325.58,29.824,34.986,9.443,1
0,-5,0,2,0,0,1,1,0,0,0,0.28,1330.1,34.349,34.349,4.525,0
1,-4,0,3,0,0,1,0,0,0,0,0.28,1339.45,43.696,23.315,9.347,1
1,-3,0,4,0,0,1,1,0,1,0,0.28,1347.11,51.359,21.535,7.663,3
0,-2,0,0,0,0,2,0,0,0,0,0.27451,1357.89,0.0,27.787,10.777,2
1,-1,0,0,0,0,2,1,0,0,0,0.288462,1361.55,3.666,22.106,3.666,0
0,-2,0,0,0,0,2,2,0,0,0,0.283019,1376.67,18.783,29.56,15.117,5
1,-1,0,0,0,0,2,1,0,0,0,0.296296,1390.11,32.219,32.219,13.436,4
0,-2,0,0,0,0,2,2,0,0,0,0.290909,1418.01,60.125,56.459,27.906,3
0,-3,0,0,0,0,2,1,0,0,0,0.285714,1420.3,62.416,43.633,2.291,1
1,-2,0,0,0,0,2,0,0,0,0,0.298246,1450.68,92.789,60.57,30.373,6
0,-3,0,0,0,0,2,1,0,0,0,0.293103,1461.46,103.574,43.449,10.785,3
0,-4,0,0,0,0,2,0,0,0,0,0.288136,1484.91,127.021,64.605,23.447,7
0,-5,0,0,0,0,2,-1,0,0,0,0.283333,1516.41,158.525,65.736,31.504,7
0,-6,0,0,0,0,2,0,0,0,0,0.283333,1540.51,0.0,79.048,24.097,8
1,-5,0,0,1,0,2,-1,0,0,0,0.283333,1549.51,9.003,64.604,9.003,3
1,-4,0,0,2,0,2,0,1,0,0,0.283333,1550.16,9.653,33.75,0.65,1
1,-3,0,0,3,0,2,1,0,1,0,0.283333,1570.08,29.574,29.574,19.921,3
1,-2,0,0,4,0,2,2,0,0,0,0.283333,1578.16,37.652,28.649,8.078,1
0,-3,0,0,0,0,3,0,0,0,0,0.278689,1579.0,0.0,28.833,0.834,1
0,-4,0,0,0,0,3,-1,0,0,0,0.274194,1593.73,14.73,23.642,14.73,5
